Date,Open,High,Low,Adj Close
2018-01-02 00:00:00-05:00,45.90999984741211,45.939998626708984,45.5099983215332,38.84388732910156
2018-01-03 00:00:00-05:00,45.4900016784668,45.689998626708984,45.34000015258789,38.75859832763672
2018-01-04 00:00:00-05:00,45.560001373291016,46.220001220703125,45.45000076293945,39.30449295043945
2018-01-05 00:00:00-05:00,46.02000045776367,46.20000076293945,45.790000915527344,39.295955657958984
2018-01-08 00:00:00-05:00,45.95000076293945,46.099998474121094,45.880001068115234,39.236244201660156
2018-01-09 00:00:00-05:00,46.0,46.36000061035156,45.939998626708984,39.43242645263672
2018-01-10 00:00:00-05:00,46.22999954223633,46.2599983215332,45.93000030517578,39.295955657958984
2018-01-11 00:00:00-05:00,46.22999954223633,46.22999954223633,45.86000061035156,39.27037048339844
2018-01-12 00:00:00-05:00,46.279998779296875,46.38999938964844,46.029998779296875,39.364192962646484
2018-01-16 00:00:00-05:00,46.150001525878906,46.619998931884766,46.13999938964844,39.688323974609375
2018-01-17 00:00:00-05:00,46.58000183105469,47.0,46.54999923706055,39.93567657470703
2018-01-18 00:00:00-05:00,46.75,47.06999969482422,46.61000061035156,39.98686599731445
2018-01-19 00:00:00-05:00,46.9900016784668,47.25,46.869998931884766,40.225685119628906
2018-01-22 00:00:00-05:00,47.13999938964844,47.5,47.09000015258789,40.41333770751953
2018-01-23 00:00:00-05:00,47.209999084472656,47.70000076293945,47.130001068115234,40.473045349121094
2018-01-24 00:00:00-05:00,47.529998779296875,47.95000076293945,47.47999954223633,40.797176361083984
2018-01-25 00:00:00-05:00,47.70000076293945,48.0,47.70000076293945,40.80570983886719
2018-01-26 00:00:00-05:00,47.779998779296875,48.619998931884766,47.7400016784668,41.39424514770508
2018-01-29 00:00:00-05:00,48.209999084472656,48.459999084472656,47.58000183105469,40.6862907409668
2018-01-30 00:00:00-05:00,47.72999954223633,48.15999984741211,47.400001525878906,40.43892288208008
2018-01-31 00:00:00-05:00,47.45000076293945,47.900001525878906,47.369998931884766,40.59246063232422
2018-02-01 00:00:00-05:00,47.40999984741211,47.72999954223633,47.11000061035156,40.473045349121094
2018-02-02 00:00:00-05:00,47.349998474121094,47.40999984741211,46.630001068115234,39.858909606933594
2018-02-05 00:00:00-05:00,46.650001525878906,46.91999816894531,44.40999984741211,38.289466857910156
2018-02-06 00:00:00-05:00,43.869998931884766,44.7400016784668,43.439998626708984,38.101810455322266
2018-02-07 00:00:00-05:00,44.58000183105469,45.5,44.279998779296875,38.007991790771484
2018-02-08 00:00:00-05:00,44.619998931884766,44.619998931884766,43.06999969482422,36.762657165527344
2018-02-09 00:00:00-05:00,43.36000061035156,43.459999084472656,42.189998626708984,36.78825378417969
2018-02-12 00:00:00-05:00,43.560001373291016,44.22999954223633,43.369998931884766,37.50474548339844
2018-02-13 00:00:00-05:00,43.91999816894531,44.40999984741211,43.689998626708984,37.692386627197266
2018-02-14 00:00:00-05:00,44.02000045776367,44.189998626708984,43.630001068115234,37.61561965942383
2018-02-15 00:00:00-05:00,44.25,44.83000183105469,44.119998931884766,38.195640563964844
2018-02-16 00:00:00-05:00,45.56999969482422,45.63999938964844,44.720001220703125,38.36623001098633
2018-02-20 00:00:00-05:00,44.75,44.83000183105469,43.939998626708984,37.52180099487305
2018-02-21 00:00:00-05:00,44.11000061035156,44.2599983215332,43.33000183105469,36.96736526489258
2018-02-22 00:00:00-05:00,43.43000030517578,43.81999969482422,43.220001220703125,37.12089920043945
2018-02-23 00:00:00-05:00,43.58000183105469,44.060001373291016,43.41999816894531,37.5644416809082
2018-02-26 00:00:00-05:00,44.22999954223633,44.38999938964844,43.810001373291016,37.55591583251953
2018-02-27 00:00:00-05:00,44.150001525878906,44.310001373291016,43.619998931884766,37.206199645996094
2018-02-28 00:00:00-05:00,43.83000183105469,43.90999984741211,43.220001220703125,36.86501693725586
2018-03-01 00:00:00-05:00,43.099998474121094,43.63999938964844,42.81999969482422,37.04414367675781
2018-03-02 00:00:00-05:00,43.25,43.79999923706055,43.2400016784668,37.29150390625
2018-03-05 00:00:00-05:00,43.56999969482422,43.939998626708984,43.5,37.43649673461914
2018-03-06 00:00:00-05:00,43.95000076293945,44.04999923706055,43.59000015258789,37.470619201660156
2018-03-07 00:00:00-05:00,43.59000015258789,43.91999816894531,43.470001220703125,37.37679672241211
2018-03-08 00:00:00-05:00,43.900001525878906,44.459999084472656,43.79999923706055,37.914154052734375
2018-03-09 00:00:00-05:00,44.56999969482422,44.81999969482422,44.38999938964844,38.22975158691406
2018-03-12 00:00:00-04:00,44.95000076293945,45.09000015258789,44.33000183105469,37.98240280151367
2018-03-13 00:00:00-04:00,44.66999816894531,44.83000183105469,44.400001525878906,38.016517639160156
2018-03-14 00:00:00-04:00,44.380001068115234,44.43000030517578,43.72999954223633,37.67231750488281
2018-03-15 00:00:00-04:00,43.880001068115234,44.0,43.54999923706055,37.577659606933594
2018-03-16 00:00:00-04:00,43.70000076293945,44.02000045776367,43.45000076293945,37.3969612121582
2018-03-19 00:00:00-04:00,43.459999084472656,43.709999084472656,43.18000030517578,37.224853515625
2018-03-20 00:00:00-04:00,43.31999969482422,43.47999954223633,43.0099983215332,37.13880920410156
2018-03-21 00:00:00-04:00,43.130001068115234,43.45000076293945,42.790000915527344,37.00113296508789
2018-03-22 00:00:00-04:00,42.880001068115234,43.369998931884766,42.70000076293945,36.79461669921875
2018-03-23 00:00:00-04:00,42.81999969482422,43.15999984741211,42.290000915527344,36.42460632324219
2018-03-26 00:00:00-04:00,42.61000061035156,42.810001373291016,42.25,36.7343864440918
2018-03-27 00:00:00-04:00,42.70000076293945,43.310001373291016,42.529998779296875,36.9064826965332
2018-03-28 00:00:00-04:00,43.0,43.70000076293945,43.0,37.2764892578125
2018-03-29 00:00:00-04:00,43.540000915527344,43.91999816894531,43.290000915527344,37.371150970458984
2018-04-02 00:00:00-04:00,43.439998626708984,43.5,42.470001220703125,36.7171745300293
2018-04-03 00:00:00-04:00,42.97999954223633,43.540000915527344,42.84000015258789,37.3281135559082
2018-04-04 00:00:00-04:00,43.13999938964844,44.400001525878906,43.11000061035156,38.06814193725586
2018-04-05 00:00:00-04:00,44.279998779296875,44.61000061035156,43.939998626708984,38.20582962036133
2018-04-06 00:00:00-04:00,44.279998779296875,44.52000045776367,43.709999084472656,37.792781829833984
2018-04-09 00:00:00-04:00,44.029998779296875,44.310001373291016,43.779998779296875,37.71533966064453
2018-04-10 00:00:00-04:00,44.06999969482422,44.18000030517578,43.720001220703125,37.85301971435547
2018-04-11 00:00:00-04:00,43.810001373291016,44.13999938964844,43.7599983215332,37.85301971435547
2018-04-12 00:00:00-04:00,44.08000183105469,44.40999984741211,43.95000076293945,37.8874397277832
2018-04-13 00:00:00-04:00,44.189998626708984,44.689998626708984,44.13999938964844,38.300479888916016
2018-04-16 00:00:00-04:00,44.650001525878906,44.88999938964844,44.400001525878906,38.44676208496094
2018-04-17 00:00:00-04:00,44.95000076293945,45.029998779296875,44.650001525878906,38.618858337402344
2018-04-18 00:00:00-04:00,44.900001525878906,44.970001220703125,44.33000183105469,38.300479888916016
2018-04-19 00:00:00-04:00,44.34000015258789,44.470001220703125,44.02000045776367,38.12838363647461
2018-04-20 00:00:00-04:00,44.310001373291016,44.40999984741211,43.58000183105469,37.63789749145508
2018-04-23 00:00:00-04:00,43.7400016784668,43.9900016784668,43.560001373291016,37.84440994262695
2018-04-24 00:00:00-04:00,43.97999954223633,44.099998474121094,42.72999954223633,37.06136703491211
2018-04-25 00:00:00-04:00,42.7400016784668,42.88999938964844,41.90999984741211,36.51064682006836
2018-04-26 00:00:00-04:00,42.400001525878906,43.099998474121094,42.2599983215332,36.7860107421875
2018-04-27 00:00:00-04:00,42.72999954223633,43.34000015258789,42.709999084472656,37.267887115478516
2018-04-30 00:00:00-04:00,43.5,43.689998626708984,42.970001220703125,37.18183898925781
2018-05-01 00:00:00-04:00,42.959999084472656,42.9900016784668,42.18000030517578,36.64832305908203
2018-05-02 00:00:00-04:00,42.400001525878906,42.59000015258789,41.939998626708984,36.19227981567383
2018-05-03 00:00:00-04:00,42.220001220703125,42.400001525878906,41.52000045776367,36.04599380493164
2018-05-04 00:00:00-04:00,41.790000915527344,42.5,41.77000045776367,36.450416564941406
2018-05-07 00:00:00-04:00,42.34000015258789,42.4900016784668,41.959999084472656,36.261104583740234
2018-05-08 00:00:00-04:00,41.970001220703125,42.09000015258789,41.689998626708984,35.97714614868164
2018-05-09 00:00:00-04:00,41.970001220703125,42.22999954223633,41.66999816894531,35.95133590698242
2018-05-10 00:00:00-04:00,41.9900016784668,42.36000061035156,41.939998626708984,36.2955322265625
2018-05-11 00:00:00-04:00,42.2400016784668,42.470001220703125,42.040000915527344,36.261104583740234
2018-05-14 00:00:00-04:00,42.25,42.31999969482422,41.900001525878906,36.17506408691406
2018-05-15 00:00:00-04:00,41.779998779296875,41.91999816894531,41.45000076293945,35.89971160888672
2018-05-16 00:00:00-04:00,41.7400016784668,41.939998626708984,41.540000915527344,35.753421783447266
2018-05-17 00:00:00-04:00,42.0099983215332,42.349998474121094,41.869998931884766,36.398780822753906
2018-05-18 00:00:00-04:00,42.29999923706055,42.380001068115234,42.08000183105469,36.2955322265625
2018-05-21 00:00:00-04:00,42.310001373291016,42.52000045776367,42.27000045776367,36.49343490600586
2018-05-22 00:00:00-04:00,42.5,42.599998474121094,42.209999084472656,36.35576629638672
2018-05-23 00:00:00-04:00,42.25,42.45000076293945,41.93000030517578,36.484832763671875
2018-05-24 00:00:00-04:00,42.400001525878906,42.470001220703125,42.189998626708984,36.41599655151367
2018-05-25 00:00:00-04:00,42.34000015258789,42.58000183105469,42.20000076293945,36.484832763671875
2018-05-29 00:00:00-04:00,42.119998931884766,42.849998474121094,42.099998474121094,36.725772857666016
2018-05-30 00:00:00-04:00,42.77000045776367,43.279998779296875,42.70000076293945,37.112998962402344
2018-05-31 00:00:00-04:00,43.20000076293945,43.209999084472656,42.68000030517578,37.00113296508789
2018-06-01 00:00:00-04:00,43.099998474121094,43.31999969482422,43.040000915527344,37.104408264160156
2018-06-04 00:00:00-04:00,43.36000061035156,43.59000015258789,43.290000915527344,37.42277908325195
2018-06-05 00:00:00-04:00,43.5,43.540000915527344,43.099998474121094,37.095794677734375
2018-06-06 00:00:00-04:00,43.060001373291016,43.459999084472656,43.040000915527344,37.3969612121582
2018-06-07 00:00:00-04:00,43.33000183105469,43.72999954223633,43.33000183105469,37.37975311279297
2018-06-08 00:00:00-04:00,43.56999969482422,44.0,43.560001373291016,37.818603515625
2018-06-11 00:00:00-04:00,43.95000076293945,44.25,43.88999938964844,37.973487854003906
2018-06-12 00:00:00-04:00,44.130001068115234,44.41999816894531,44.08000183105469,38.21443176269531
2018-06-13 00:00:00-04:00,44.349998474121094,44.52000045776367,44.150001525878906,38.01651382446289
2018-06-14 00:00:00-04:00,43.75,43.849998474121094,43.52000045776367,37.83420181274414
2018-06-15 00:00:00-04:00,43.560001373291016,44.150001525878906,43.45000076293945,38.303001403808594
2018-06-18 00:00:00-04:00,43.880001068115234,43.959999084472656,43.400001525878906,37.80815505981445
2018-06-19 00:00:00-04:00,43.29999923706055,43.75,43.20000076293945,37.85155487060547
2018-06-20 00:00:00-04:00,43.619998931884766,43.779998779296875,43.22999954223633,37.55638885498047
2018-06-21 00:00:00-04:00,43.27000045776367,43.29999923706055,42.959999084472656,37.40880584716797
2018-06-22 00:00:00-04:00,43.150001525878906,43.40999984741211,43.08000183105469,37.547706604003906
2018-06-25 00:00:00-04:00,43.15999984741211,43.75,43.15999984741211,37.83420181274414
2018-06-26 00:00:00-04:00,43.560001373291016,43.84000015258789,43.279998779296875,37.61716842651367
2018-06-27 00:00:00-04:00,43.33000183105469,43.61000061035156,42.9900016784668,37.39143753051758
2018-06-28 00:00:00-04:00,43.2400016784668,43.68000030517578,43.16999816894531,37.73870086669922
2018-06-29 00:00:00-04:00,43.56999969482422,44.099998474121094,43.310001373291016,38.07728958129883
2018-07-02 00:00:00-04:00,43.779998779296875,44.15999984741211,43.58000183105469,37.981788635253906
2018-07-03 00:00:00-04:00,44.060001373291016,44.33000183105469,43.9900016784668,38.19013977050781
2018-07-05 00:00:00-04:00,44.15999984741211,44.66999816894531,44.130001068115234,38.771812438964844
2018-07-06 00:00:00-04:00,44.66999816894531,44.939998626708984,44.58000183105469,38.75444412231445
