Date,Open,High,Low,Adj Close
2018-01-02 00:00:00-05:00,187.22999572753906,190.67999267578125,186.74000549316406,175.800048828125
2018-01-03 00:00:00-05:00,188.82000732421875,192.10000610351562,188.3800048828125,177.90988159179688
2018-01-04 00:00:00-05:00,192.0,192.3000030517578,187.55999755859375,176.5282440185547
2018-01-05 00:00:00-05:00,189.42999267578125,189.67999267578125,186.72000122070312,175.2679901123047
2018-01-08 00:00:00-05:00,187.32000732421875,188.97999572753906,187.25,175.94947814941406
2018-01-09 00:00:00-05:00,189.00999450683594,189.3000030517578,186.14999389648438,173.90505981445312
2018-01-10 00:00:00-05:00,185.75,186.24000549316406,183.8800048828125,173.09288024902344
2018-01-11 00:00:00-05:00,185.42999267578125,190.6699981689453,185.02999877929688,176.78964233398438
2018-01-12 00:00:00-05:00,190.10000610351562,192.17999267578125,190.0,179.08607482910156
2018-01-16 00:00:00-05:00,192.35000610351562,192.83999633789062,190.88999938964844,178.79673767089844
2018-01-17 00:00:00-05:00,192.52999877929688,192.55999755859375,191.33999633789062,179.50619506835938
2018-01-18 00:00:00-05:00,192.22999572753906,193.02999877929688,191.22000122070312,178.7780303955078
2018-01-19 00:00:00-05:00,191.7100067138672,192.63999938964844,191.16000366210938,179.50619506835938
2018-01-22 00:00:00-05:00,192.5,194.75999450683594,192.05999755859375,181.4572296142578
2018-01-23 00:00:00-05:00,193.61000061035156,194.10000610351562,192.07000732421875,180.56106567382812
2018-01-24 00:00:00-05:00,194.42999267578125,194.75,191.92999267578125,181.3265380859375
2018-01-25 00:00:00-05:00,195.0,198.4499969482422,194.74000549316406,184.7899169921875
2018-01-26 00:00:00-05:00,197.75,199.22999572753906,195.69000244140625,185.6860809326172
2018-01-29 00:00:00-05:00,198.3699951171875,199.8800048828125,197.55999755859375,185.13528442382812
2018-01-30 00:00:00-05:00,197.58999633789062,198.7899932861328,196.0800018310547,184.75253295898438
